conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1889931062379421828,Thu Feb 13 06:54:13 +0000 2025,2090,Gw tabok ya lu pada yang berisik #KaburAjaDulu di saat negara lagi ancur kaya gini. Pada punya privilege dan akses bukannya bantuin malah plan kabur,1889931062379421828,,,in,,2061,698,210,https://x.com/vincentazvian/status/1889931062379421828,1718093884230979584,vincentazvian
1889880473079574981,Thu Feb 13 03:33:11 +0000 2025,128,kalo kalian bisa #KaburAjaDulu mau ke negara apa ges aku mau ikut,1889880473079574981,,,in,,39,85,5,https://x.com/catsedih/status/1889880473079574981,1017817886914633728,catsedih
1889854827280453858,Thu Feb 13 01:51:17 +0000 2025,48,maaf pak saya cm rkyt kecil butuh makan d sini gaji besar pengeluaran besar tp kesejahteraan rakyatnya terjamin pak pelayanan kesehatan ny mantap pak transum nya terjangkau pak yg paling penting pak pulici nya ga pandang bulu untuk pelayanan sigap #KaburAjaDulu,1889854827280453858,https://pbs.twimg.com/amplify_video_thumb/1889854747475320836/img/TOgK-IhZwCtzc3-Q.jpg,,in,"Kaohsiung City, Taiwan",1,19,6,https://x.com/nunbitchi/status/1889854827280453858,903897426804711424,nunbitchi
1889845915567136877,Thu Feb 13 01:15:52 +0000 2025,8039,Jgn mau digaslight bahlil soal #KaburAjaDulu. Bekerja di LN adalah bentuk nasionalisme menyumbang devisa sangat besar bagi negara. Untuk apa di sini bertahan dlm penderitaan sementara pejabat bergelimang kemewahan. Berangkatlah berkarirlah di luar harumkan nama Indonesia.,1889845915567136877,https://pbs.twimg.com/media/GjoS8dDaIAMx81B.jpg,,in,Indonesia,117,156,2640,https://x.com/berlianidris/status/1889845915567136877,230696471,berlianidris
1889835889574158449,Thu Feb 13 00:36:02 +0000 2025,806,#KaburAjaDulu lagi rame gw sengaja respon nya agak telatan. Bro / sis .. Mau dibelahan bumi manapun kamu kalo ga punya skill ga punya etos kerja baik malas upgrade diri &amp; gede gengsi SAMA AJA !,1889835889574158449,,,in,"Bali, Indonesia",18,58,105,https://x.com/Cryptorealis/status/1889835889574158449,1132916343752159232,Cryptorealis
1889826221577609622,Wed Feb 12 23:57:37 +0000 2025,7321,Lebih baik di ragukan nasionalismenya daripada cuma jadi sapi perah di negara sendiri #KaburAjaDulu,1889826221577609622,https://pbs.twimg.com/amplify_video_thumb/1889826082972639232/img/sBnmMwlt1v1SBmh3.jpg,,in,ԃι нαтι мυ,93,301,2138,https://x.com/Kopipait__78/status/1889826221577609622,1236229061552140288,Kopipait__78
1889662805957386643,Wed Feb 12 13:08:15 +0000 2025,27,searching ig gw dari kemaren kebanyak dari jepang apakah ini tandanya harus #KaburAjaDulu ke jepang?,1889662805957386643,https://pbs.twimg.com/media/GjluS_HaIAAiG5H.jpg,,in,,0,9,1,https://x.com/choaciao/status/1889662805957386643,2650518984,choaciao
1889651906269618314,Wed Feb 12 12:24:57 +0000 2025,10687,Aku enggak melihat masa depan yang bermakna. Aku tidak ingin mati sebagai orang Indonesia kata Fajar yang kini tinggal di AS. Belakangan #KaburAjaDulu viral sebagai ungkapan kekecewaan. Ini cerita orang-orang yang sudah pindah dari Indonesia. Utas.,1889651906269618314,,,in,London - Jakarta,284,263,2650,https://x.com/BBCIndonesia/status/1889651906269618314,23772644,BBCIndonesia
1889631445691285590,Wed Feb 12 11:03:38 +0000 2025,280,Setelah menolak offer dari Dubai karena expecting a daughter soon gue baru dapet offer resmi untuk full-time position di Indo. Gajadi #KaburAjaDulu karena family consideration guys ;) wish me luck!,1889631445691285590,,,in,Indonesia,0,29,10,https://x.com/rahadianrizkiii/status/1889631445691285590,1013343152810311680,rahadianrizkiii
1889596980176760950,Wed Feb 12 08:46:41 +0000 2025,85,gen ask kalo kalian dikasih pilihan nih gaji 100jt tapi tinggal di Indo atau gaji 100jt tapi tinggal di luar atau #KaburAjaDulu? berikan alasannya juga yak hehe,1889596980176760950,,,in,"DKI Jakarta, Indonesia",11,35,5,https://x.com/maulanafikri455/status/1889596980176760950,2704151514,maulanafikri455
